"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y58","58 anni","99","totale","2020","2020",3516,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y58","58 anni","99","totale","2021","2021",3527,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y58","58 anni","99","totale","2022","2022",3758,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y58","58 anni","99","totale","2023","2023",3955,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y58","58 anni","99","totale","2024","2024",4006,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y59","59 anni","99","totale","2019","2019",974,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y59","59 anni","99","totale","2020","2020",1113,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y59","59 anni","99","totale","2021","2021",1070,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y59","59 anni","99","totale","2022","2022",1129,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y59","59 anni","99","totale","2023","2023",1190,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y59","59 anni","99","totale","2024","2024",1272,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y59","59 anni","99","totale","2019","2019",951,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y59","59 anni","99","totale","2020","2020",952,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y59","59 anni","99","totale","2021","2021",1084,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y59","59 anni","99","totale","2022","2022",1045,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y59","59 anni","99","totale","2023","2023",1129,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y59","59 anni","99","totale","2024","2024",1243,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y59","59 anni","99","totale","2019","2019",1925,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y59","59 anni","99","totale","2020","2020",2065,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y59","59 anni","99","totale","2021","2021",2154,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y59","59 anni","99","totale","2022","2022",2174,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y59","59 anni","99","totale","2023","2023",2319,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y59","59 anni","99","totale","2024","2024",2515,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y59","59 anni","99","totale","2019","2019",1639,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y59","59 anni","99","totale","2020","2020",1647,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y59","59 anni","99","totale","2021","2021",1764,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y59","59 anni","99","totale","2022","2022",1717,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y59","59 anni","99","totale","2023","2023",1862,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y59","59 anni","99","totale","2024","2024",1963,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y59","59 anni","99","totale","2019","2019",1692,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y59","59 anni","99","totale","2020","2020",1711,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y59","59 anni","99","totale","2021","2021",1733,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y59","59 anni","99","totale","2022","2022",1819,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y59","59 anni","99","totale","2023","2023",1887,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y59","59 anni","99","totale","2024","2024",1985,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y59","59 anni","99","totale","2019","2019",3331,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y59","59 anni","99","totale","2020","2020",3358,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y59","59 anni","99","totale","2021","2021",3497,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y59","59 anni","99","totale","2022","2022",3536,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y59","59 anni","99","totale","2023","2023",3749,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y59","59 anni","99","totale","2024","2024",3948,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y60","60 anni","99","totale","2019","2019",932,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y60","60 anni","99","totale","2020","2020",969,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y60","60 anni","99","totale","2021","2021",1118,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y60","60 anni","99","totale","2022","2022",1059,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y60","60 anni","99","totale","2023","2023",1121,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y60","60 anni","99","totale","2024","2024",1179,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y60","60 anni","99","totale","2019","2019",927,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y60","60 anni","99","totale","2020","2020",953,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y60","60 anni","99","totale","2021","2021",954,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y60","60 anni","99","totale","2022","2022",1076,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y60","60 anni","99","totale","2023","2023",1054,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y60","60 anni","99","totale","2024","2024",1122,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y60","60 anni","99","totale","2019","2019",1859,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y60","60 anni","99","totale","2020","2020",1922,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y60","60 anni","99","totale","2021","2021",2072,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y60","60 anni","99","totale","2022","2022",2135,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y60","60 anni","99","totale","2023","2023",2175,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y60","60 anni","99","totale","2024","2024",2301,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y60","60 anni","99","totale","2019","2019",1506,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y60","60 anni","99","totale","2020","2020",1614,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y60","60 anni","99","totale","2021","2021",1648,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y60","60 anni","99","totale","2022","2022",1761,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y60","60 anni","99","totale","2023","2023",1708,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y60","60 anni","99","totale","2024","2024",1857,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y60","60 anni","99","totale","2019","2019",1668,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y60","60 anni","99","totale","2020","2020",1691,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y60","60 anni","99","totale","2021","2021",1699,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y60","60 anni","99","totale","2022","2022",1729,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y60","60 anni","99","totale","2023","2023",1832,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y60","60 anni","99","totale","2024","2024",1890,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y60","60 anni","99","totale","2019","2019",3174,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y60","60 anni","99","totale","2020","2020",3305,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y60","60 anni","99","totale","2021","2021",3347,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y60","60 anni","99","totale","2022","2022",3490,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y60","60 anni","99","totale","2023","2023",3540,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y60","60 anni","99","totale","2024","2024",3747,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y61","61 anni","99","totale","2019","2019",861,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y61","61 anni","99","totale","2020","2020",925,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y61","61 anni","99","totale","2021","2021",960,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y61","61 anni","99","totale","2022","2022",1100,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y61","61 anni","99","totale","2023","2023",1065,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y61","61 anni","99","totale","2024","2024",1119,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y61","61 anni","99","totale","2019","2019",921,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y61","61 anni","99","totale","2020","2020",930,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y61","61 anni","99","totale","2021","2021",962,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y61","61 anni","99","totale","2022","2022",945,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y61","61 anni","99","totale","2023","2023",1079,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y61","61 anni","99","totale","2024","2024",1060,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y61","61 anni","99","totale","2019","2019",1782,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y61","61 anni","99","totale","2020","2020",1855,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y61","61 anni","99","totale","2021","2021",1922,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y61","61 anni","99","totale","2022","2022",2045,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y61","61 anni","99","totale","2023","2023",2144,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y61","61 anni","99","totale","2024","2024",2179,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y61","61 anni","99","totale","2019","2019",1495,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y61","61 anni","99","totale","2020","2020",1504,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y61","61 anni","99","totale","2021","2021",1611,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y61","61 anni","99","totale","2022","2022",1638,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y61","61 anni","99","totale","2023","2023",1754,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y61","61 anni","99","totale","2024","2024",1697,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y61","61 anni","99","totale","2019","2019",1674,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y61","61 anni","99","totale","2020","2020",1661,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y61","61 anni","99","totale","2021","2021",1699,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y61","61 anni","99","totale","2022","2022",1688,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y61","61 anni","99","totale","2023","2023",1745,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y61","61 anni","99","totale","2024","2024",1819,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y61","61 anni","99","totale","2019","2019",3169,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y61","61 anni","99","totale","2020","2020",3165,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y61","61 anni","99","totale","2021","2021",3310,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y61","61 anni","99","totale","2022","2022",3326,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y61","61 anni","99","totale","2023","2023",3499,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y61","61 anni","99","totale","2024","2024",3516,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y62","62 anni","99","totale","2019","2019",867,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y62","62 anni","99","totale","2020","2020",851,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y62","62 anni","99","totale","2021","2021",935,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y62","62 anni","99","totale","2022","2022",956,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y62","62 anni","99","totale","2023","2023",1094,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y62","62 anni","99","totale","2024","2024",1053,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y62","62 anni","99","totale","2019","2019",851,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y62","62 anni","99","totale","2020","2020",928,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y62","62 anni","99","totale","2021","2021",939,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y62","62 anni","99","totale","2022","2022",958,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y62","62 anni","99","totale","2023","2023",949,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y62","62 anni","99","totale","2024","2024",1073,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y62","62 anni","99","totale","2019","2019",1718,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y62","62 anni","99","totale","2020","2020",1779,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y62","62 anni","99","totale","2021","2021",1874,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y62","62 anni","99","totale","2022","2022",1914,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y62","62 anni","99","totale","2023","2023",2043,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y62","62 anni","99","totale","2024","2024",2126,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y62","62 anni","99","totale","2019","2019",1562,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y62","62 anni","99","totale","2020","2020",1476,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y62","62 anni","99","totale","2021","2021",1485,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y62","62 anni","99","totale","2022","2022",1588,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y62","62 anni","99","totale","2023","2023",1619,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y62","62 anni","99","totale","2024","2024",1744,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y62","62 anni","99","totale","2019","2019",1583,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y62","62 anni","99","totale","2020","2020",1662,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y62","62 anni","99","totale","2021","2021",1658,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y62","62 anni","99","totale","2022","2022",1671,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y62","62 anni","99","totale","2023","2023",1685,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y62","62 anni","99","totale","2024","2024",1737,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y62","62 anni","99","totale","2019","2019",3145,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y62","62 anni","99","totale","2020","2020",3138,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y62","62 anni","99","totale","2021","2021",3143,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y62","62 anni","99","totale","2022","2022",3259,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y62","62 anni","99","totale","2023","2023",3304,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y62","62 anni","99","totale","2024","2024",3481,,
